Tweet_ID,Tweet,Label
3092,#عاجل #الرياض #مكة #خواطر #غرد_بصورة #غرد_بصوره #دبي #غرد_بذكر_الله [31473905],OBJ
3093,و لو ان الإرهابي صفوت حجازي او غيره قاوم بالسلاح فليقتل اير مأسوف عليه،فهذا هو القانون الذي نجاهد لتطبيقه على الجميع,NEG
3094,كيف تحول المصيبة إلى بسمة أمل ؟! قصة ريك أندرسون,OBJ
3095,إحرقوا مقراتنا، اقتلونا، لن تقتلوا أفكارنا ولن تحرقوا مبادئنا، سنظل كما عرفنا العالم، لا نملك الا الحجة والبرهان والبيان,OBJ
3096,القطاع الخاص الوطني و المبادرات الأهلية و موارد الدولة,OBJ
3097,راسك برضو يا حوده #انتخبوا_ #فيفي_عبده,NEUTRAL
3098,57 حالة إعتداء على صحفيين في #مصر خلال أسبوعين#العرب,OBJ
3099,#أغنية دوي #الثورة- روزبه من #ليبرتي و #منيرة حمدي من #تونس #اشرف #آزادي #الحرية #ايران,OBJ
3100,(2) #مش_لازم ممكن اكون شايفاها متستحقش الزعل ولا هو يهمنى و يستحق انى ابرر,OBJ
3101,"عندنا القضاء ""الواقف"" وهو المحاماة والقضاء ""الجالس"" وهو القضاة والعدل ""النائم""!ا #جلال_عامر",NEG
3102,#نبض_رابعة #ضد_الانقلاب #حاميها_حراميها #المنصورة إستجابه للتحالف الوطني لدعم الشرعية في أسبوع #حاميها_حراميها,OBJ
3103,شاهد - آخر كلام - يسري فوده: الدور الآن على من؟,OBJ
3104,إن الكريم إذا قدر عفا و إذا حاسب سامح اللهم انك عفو تحب العفو فاعف عنا,OBJ
3105,#اﻷهلى هو اللى دايما مفرحنى الحمد لله على نعمة انى #أهلاوى,POS
3106,الشعب المصري يقضي على أسطورة التيار السياسي المتأسلم,OBJ
3107,الانتخابات البرلمانية القادمة محطة كبرى، فإما تقارب بيننا وبين الدولة المدنية بمعانيها غير العسكرية وغير الدينية أو تباعد بيننا وبينها,POS
3108,#اعترافات_الطفولة انا اللي طيحت اخوي يوم كان بالمهاد من ايدي وخليت الخدامه تنزف بدالي,OBJ
3109,#اتنين مقدرش ابدا افوت حلقة من برامجهم مهما كان السبب #ابراهيم_عيسى و #امانى_الخياط,OBJ
3110,طلعت بالكلام ده كله من صورة؟ المفروض ابقى قليل الادب و ارفض التصوير مع اي حد؟,OBJ
3111,إذا كنت أستفز الحقير فهذه نعمة من عند الله,OBJ
3112,من أجمل ماشاهدت في حياتي أكبر نجوم هوليود وهما عالمسرح بيتجمعوا لقراية كتاب هوارد زن عن التاريخ الشعبي لتوصيله للناس,POS
3113,الرسالة رقم 43 الجزء الثانى لكتاب رسائل سجين سياسى الى حبيبته,OBJ
3114,حزب النور أول خازوق كان منه ، كان في انتخابات الرئاسة إما عدد كبير منهم انتخبوا #مرسي وكانوا بالكلام مع #أبوالفتوح #انتخبوا_,NEG
3115,الفجر| السفير حسام القاويش، المتحدث باسم #مجلس_الوزراء، للإعلامية #جيهان_منصور في برنامج #صباح_التحرير: المهندس,OBJ
3116,"#اكتب_عبارة_على_باب_قلبك ' فراق وجهك ضيق ومواجهك عيد والوقت قاسي والتقاليد قـــشرا""",NEUTRAL
3117,العوا يقرر تعليق حملته الرئاسية حتى تعلن إجراءات جادة عن تنظيم إنتخابات الرئاسة وموعد محدد لها لأن الاستمرار فى ظل هذه,OBJ
3118,#رايف_العتيبي هم لفاني ياسعد حزة عصير من بين خلق الله قلبي سطابه حتى بحياتي ياسعد عرقل السير اصبحت كني ميت من عذابه #عبدالمجيد العنزي,NEUTRAL
3119,نـآآس بتحسب عمــرهـآآ بالدقيقه والسنهبـس كلــه الا انــآآ انا عمــرى م الليله أبتدي #عمرو_دياب,OBJ
3120,بيع متابعين جودة عالية #بيع_متابعين #انستقرام #الكويت #السعودية #قطر #البحرين #مصر #درر #بوح #حكم [2866438],OBJ
3121,السعودية دفعت عشرة مليارات للسلطات العسكرية للإفراج عن مبارك #مصر,OBJ
3122,محمود الجوهري هو القائد الوحيد الذي هتفت بحياته وأفتخر بذلك وهتفت بسقوطه وندمت على ذلكرحم الله محمود الجوهري رحمة واسعة,NEUTRAL
3123,أعتذر لمن كانوا ينتظرون ظهوري اليوم في ساقية الصاوي عندي أسبابي فأرجو تقديرها,OBJ
3124,تجديد حبس #ياسر_علي متحدث رئاسة #المعزول 15 يوما في قضية التستر على #هشام_قنديل| ياااااه وحشتونا ووحشتنا نوادركم …,NEUTRAL
3125,اللهم لا تعلق قلبي بما ليس لي و اجعل لي فيما أحب نصيباً,OBJ
3126,العالم بيتجه للتقليل المنتظم والمستمر من اعتماده على الفحم ومصر عايزة تزيد منه! #أوقفوا_الفحم,NEG
3127,شاهدوا #أجمل #فساتين #الفنانة #غادة_عبدالرازق عبر موقع #مجلة #ليالينا,OBJ
3128,عودة إلى عصر المحميات في الخليج كل #أردني و #سوري لازم يقرأ الجزء الأول كل #سعودي لااازم يقرأها كااام…,OBJ
3129,مرسي بيعمل جلسات الحوار الوطني عشان يفرح لما يلاقي حد يقول له السيد الرئيس فينسى اللي حصل وبيحصل له في المحافظات وقدام الإتحادية,NEG
3130,حوار مع خواجة (1) مقال اليوم ومحاولة لفهم ما جرى وما يجري,OBJ
3131,662 #الراتب_مايكفي_الحاجة #الاتحاد #الهلال #النصر #الاهلي #مرسي,OBJ
3132,| فيلم #ثوار #ورق# : #مصر # #مرسي_رئيسي #انتخبوا_,NEUTRAL
3133,اعتذار سي بي سي عن حلقة الشيطان الاراجوز جزء من التمثيلية لاظهار أنها شملت مساسا بسيسي او الانقلاب لا تصدقوا,NEG
3134,من يمنع الأقباط من التصويت كما يحدث الان لا يحق له بعد ذلك ان يتحدث عن الدين شهوة الاخوان للسلطة قد اعمتهم عن اى اعتبار اخلاقي او ديني,OBJ
3135,الخطأ القومي عندنا هو التبجيل,NEG
3136,"مصر أول دولة في العالم تسمح لها روسيا بشراء طائرات ""ميج 35"" #المصري_اليوم",OBJ
3137,انا #مسلم وبفتخر,POS
3138,اهم مطلب الان إيقاف المحاكم العسكرية لانها تستعمل كعصا غليظة للقمع نزول اى واحد فينا للتظاهر الان قد يكلفه شهور وسنوات في السجن الحربي,NEUTRAL
3139,#سوريا - 27 4 2014 سرايا الحق بالاشتراك مع حركة حزم لواء الإيمان بالله دك معاقل الشبيحة بصواري -,OBJ
3140,شاهد - آخر كلام: د محمد البرادعي - ليلة جمعة 8 يوليو - موجة الثورة الثانية 8,OBJ
3141,افتتاح مشروع تخرج الدفعة الاولى من مشروع اكاديمية #الدستور,OBJ
3142,#بصـراحـه في آلعمر حكاية واحده فقط نجد فيها وطن حقيقي ومادونها مسرحيات متعدده نؤدي دورنا فيها ببراعه,NEUTRAL
3143,اتابع بسعادة واعجاب مئات المغردين الشجعان اسلوب شيق وخفة دم ورؤية ناضجة واستنتاجات مذهلة مواهب مصر كثيرة يدفنها الفساد والواسطة واللصوصية,NEG
3144,فوثق اللهم رابطتها #ورد_الرابطة #نبض_اﻷمة,OBJ
3145,لا تحزن اذا ضاقت بك الحياة ربما اشتاق الله لسماع دعائك :') #عمرو_خالد,OBJ
3146,فيلم الشتا اللي فات هيبدأ عرضه في لندن يوم 23 أغسطس في آي سي إيه,OBJ
3147,الانقلاب كشف الحرب القذرة على احرار الالتراس الاعلام الفاسد يدعم مشروع تصفية احرار الالتراس,OBJ
3148,نت #فودافون بيعلم الصبر,NEG
3149,سيطرة البلطجية المسلحين على الشوارع ليلا قتلوا ملتحيا أمس فى جسر السويس كارثة أمنية غير مسبوقة,NEG
3150,"باراك #أوباماقرار الرئيس الفلسطيني محمود #عباس تحقيق المصالحة مع حركة#حماس ""غير مفيد"" غير مفيد لمن؟ ومن يقرر ذلك؟ """,OBJ
3151,اللي هي المرجيحة الكبيرة اللي على نهر التايمز بلندن بتدخل ايرادات تلت قناة السويس,OBJ
3152,هل عمرك قابلت حد بيفهم وفي نفس الوقت بيدعم المتأسلمين عن قناعة مش للمصلحة؟,NEG
3153,يا أستاذة تيريزا خلافي مع الاسلام السياسي معروف لكني لن امارس خلافي على حساب الحقيقة سأحترم اختيار الشعب مهما اختلفت معه,NEUTRAL
3154,لا انا معنديش خط اتصالات بس لو #فودافون مش اتظبتت شكلى هحول يا نيفين والله :),OBJ
3155,#إنفوجرافيك الساعة #السيسي #الانتخابات #الاخوان #صباحي #الشرطة,OBJ
3156,مهو لما الواحد يصتبح علي جدول #الامتحانات كدة مفروض بقيت اليوم هيبقي عامل ازاي -_-,NEG
3157,"يقول رسول الله صلى الله عليه وسلم: ""يُقال لقارئ القرآن اقرأ وارتق ورتل كما كنت ترتل في الدنيا، فإن منزلتك عند آخر آية تقرؤها""",POS
3158,إتفرج ياسلام صلاح جاهين ومحمود السعدني في بروجرام واحدرحم الله الجميع وجزاهم عنا وعن مصر خير الجزاء,POS
